hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight
70234,801651041593458688,236.12,-278.766,-1215.5,0.352854,-0.579428,-2.28249,5.31271e-06
70235,63051013258477568,164.241,-204.176,-1215.5,0.998584,-1.12071,-6.95097,9.05732e-06
70236,4517824559054848,200.291,-215.698,-1215.5,0.582009,-0.503761,-3.16737,6.32372e-06
70237,0,248.806,-262.038,-1215.5,154667,-49079.2,-986747,     0
70238,765614341834670080,155.668,-205.379,-1215.5,0.342545,-0.336321,-2.23875,3.73711e-06
70239,216179654061457408,252.667,-279.482,-1215.5,0.783423,-0.699917,-3.40397,1.08294e-05
70240,914233610574233600,178.776,-235.565,-1215.5,0.405138,-0.387224,-2.26739,4.47767e-06
70241,734097596938715136,179.541,-227.805,-1215.5,0.213263,-0.405832,-1.88671,5.09398e-06
70242,680044986841956352,292.957,-344.52,-1224.5,0.220667,-0.456368,-1.38261,3.33888e-06
70243,0,297.429,-334.696,-1224.5,826356,-95434.8,-555003,     0
70244,0,357.223,-371.756,-1224.5,750243,-397544,-528294,     0
70245,0,421.776,-389.18,-1218.5,93000.7,-814795,-572242,     0
70246,166635935008559105,516.367,-462.037,-1218.5,-0.200611,-0.0892684,-0.325897,5.09398e-06
70247,4524009311961088,489.088,-479.434,-1218.5,7.99656,-7.55863,-19.5607,2.44119e-05
70248,153131870618386432,400.678,-444.175,-1218.5,0.380365,-0.163683,-0.81166,7.47422e-06
70249,22518822770573312,413.447,-367.844,-1218.5,0.681058,-0.385279,-1.70821,5.8983e-06
70250,4523940592484352,486.349,-487.047,-1218.5,5.15836,-5.44982,-13.2917,3.7794e-05
70251,0,195.094,-173.164,-1218.5,329824,-774614,-539619,     0
70252,391814610707030018,229.48,-205.634,-1218.5,0.101682,-0.0555011,-0.107093,     0
70253,535931997789356032,191.749,-159.801,-1218.5,0.289949,-0.142647,-1.56582,3.48394e-06
70254,671037787587215360,222.329,-193.438,-1218.5,0.300617,-0.373022,-1.99651,3.48394e-06
70255,391814610707034114,202.931,-190.091,-1218.5,0.0710118,-0.0823321,-0.475813,     0
70256,274725349705646080,250.117,-237.186,-1218.5,0.169674,-0.0257769,-0.574136,5.45443e-06
70257,0,227.114,-200.894,-1218.5,126677,-159803,-978987,     0
70258,301753819417542656,392.324,-367.313,-1221.5,0.267107,-0.0366063,-0.57072,4.06655e-06
70259,220688819983224833,369.384,-328.867,-1221.5,-0.0996866,-0.123776,-0.205738,8.94642e-06
70260,0,324.758,-279.299,-1221.5,132641,-133630,-982115,     0
70261,0,364.749,-293.498,-1221.5,798294,-63222.5,-598941,     0
70262,319756604335456256,392.216,-344.522,-1221.5,0.797886,-0.492581,-2.16832,6.90358e-06
70263,40534664389066752,481.154,-385.765,-1215.5,0.527101,-0.194703,-1.08981,3.858e-06
70264,864718684965306368,508.658,-377.579,-1215.5,0.089933,-0.289901,-0.558534,6.56826e-06
70265,166646930108055552,450.449,-399.756,-1215.5,0.34541,-0.0698469,-0.666856,5.09398e-06
70266,662037941316485120,431.774,-382.641,-1215.5,0.562843,-0.275632,-1.30572,6.03132e-06
70267,873736467019464704,486.411,-423.777,-1215.5,0.158259,-0.388358,-0.776529,4.92966e-06
70268,166635935008559105,518.212,-461.208,-1215.5,-0.200174,-0.0906513,-0.325938,4.43669e-06
70269,40532808963194880,514.703,-414.022,-1215.5,0.623578,-0.747743,-1.77105,8.95346e-06
70270,702564428087820288,440.43,-349.552,-1215.5,0.227829,-0.382166,-0.95667,3.55834e-06
70271,22518822770573312,412.253,-367.168,-1215.5,0.679932,-0.385774,-1.70863,5.8983e-06
70272,292739679495651328,450.438,-376.263,-1215.5,-0.0133003,-0.210637,-0.38579,7.04869e-06
70273,153132626532630528,222.062,-179.429,-1215.5,0.232825,-0.0889491,-1.0418,4.64308e-06
70274,166640676635672576,221.277,-146.949,-1215.5,0.254459,-0.26158,-1.67249,4.64308e-06
70275,837681350457692161,245.73,-167.822,-1215.5,0.038266,-0.169234,-0.135416,     0
70276,139618116798775296,294.64,-193.956,-1215.5,0.168281,0.00830341,-0.541918,4.92966e-06
70277,968297628104130560,242.593,-157.47,-1215.5,-0.0972456,0.149062,-0.0706447,3.48394e-06
70278,391814610707025921,247.909,-169.426,-1215.5,0.535292,0.138937,-0.346076,     0
70279,639522829397655552,300.334,-248.684,-1215.5,0.401057,-0.184549,-1.36763,4.06655e-06
70280,941253627790491648,197.619,-140.875,-1215.5,0.258531,-0.273186,-1.87611,3.73711e-06
70281,166635728833347584,314.019,-223.602,-1215.5,0.764664,-0.409554,-2.71628,7.3579e-06
70282,0,274.853,-230.92,-1215.5,-105563,387343,-915872,     0
70283,445880414926536704,229.382,-187.009,-1215.5,0.0655868,-0.165849,-0.66719,4.92966e-06
70284,135109638088556544,192.684,-144.853,-1215.5,0.449947,-0.253774,-2.61446,3.59116e-06
70285,824161205709963264,199.936,-142.466,-1215.5,0.405226,-0.375493,-2.74437,4.07843e-06
70286,788132546146738178,246.547,-173.696,-1215.5,-0.15628,-0.00821056,-0.0823082,8.57124e-06
70287,535931997789356032,191.195,-159.527,-1215.5,0.288917,-0.143304,-1.56602,3.48394e-06
70288,837674478493237248,248.197,-176.029,-1215.5,0.420195,-0.401123,-2.29085,4.62164e-06
70289,743111599421652992,334.497,-210.77,-1224.5,0.645304,-0.277651,-2.14789,1.43738e-05
70290,851187338959650816,395.361,-301.147,-1224.5,0.38504,-0.124185,-0.979688,3.73711e-06
70291,662032443758346240,436.68,-282.728,-1224.5,1.06349,-0.515266,-2.74136,7.78563e-06
70292,274725212266692608,357.051,-227.065,-1224.5,0.336101,-0.0649052,-0.970986,3.48394e-06
70293,355790898912559104,339.053,-254.424,-1224.5,0.415488,-0.170988,-1.2802,3.48394e-06
70294,657531936507428864,317.525,-242.072,-1224.5,0.247525,-0.337933,-1.28346,5.03236e-06
70295,801651866260754434,476.994,-309.668,-1218.5,0.106818,0.114143,-0.0525038,1.98537e-05
70296,220678305886502912,503.714,-297.235,-1218.5,0.395215,-0.432017,-1.20964,5.81283e-06
70297,797144487028588544,583.672,-350.998,-1218.5,0.687367,-0.638063,-1.66864,8.13167e-06
70298,0,558.337,-356.622,-1218.5,880262,-168343,-443621,     0
70299,779131050591780864,474.79,-295.224,-1218.5,-0.0915866,-0.127401,-0.0828929,8.13311e-06
70300,229695606904324096,544.653,-348.552,-1218.5,0.135195,-0.30461,-0.602337,3.73711e-06
70301,265713889860128769,335.468,-192.277,-1218.5,0.0756563,-0.21357,-0.0831568,     0
70302,391814610707025921,252.552,-168.233,-1218.5,0.535347,0.136395,-0.346841,     0
70303,0,249.909,-152.271,-1218.5,779995,-308349,-544545,     0
70304,216176974001864704,234.417,-123.563,-1218.5,0.466139,-0.159932,-2.25978,3.22733e-06
70305,707068646190481408,321.039,-160.798,-1218.5,0.362872,-0.0662396,-1.22352,5.75127e-06
70306,274722463487623168,304.108,-169.414,-1218.5,0.484136,-0.154253,-1.75975,4.48701e-06
70307,301747840823066624,238.767,-136.508,-1218.5,1.49251,-0.94152,-7.75274,1.74033e-05
70308,306246492648112128,208.679,-131.924,-1218.5,1.3648,-0.946242,-8.26797,9.24573e-06
70309,139618116798775296,295.571,-193.909,-1218.5,0.167208,0.00867105,-0.542167,4.92966e-06
70310,229685573860720640,248.937,-132.934,-1218.5,0.309485,-0.0786013,-1.35436,6.23538e-06
70311,166640676635672576,221.733,-147.418,-1218.5,0.25409,-0.261894,-1.67243,3.73711e-06
70312,927742485310996480,324.946,-201.637,-1218.5,0.5391,-0.20766,-1.81807,1.59672e-05
70313,117112282009305088,285.074,-169.128,-1218.5,0.292196,-0.0611812,-1.06682,3.73711e-06
70314,409828184566005760,238.226,-135.83,-1218.5,1.07408,-0.699904,-5.67817,1.11326e-05
70315,968297628104130560,238.389,-151.195,-1218.5,-0.100673,0.145929,-0.0720474,3.48394e-06
70316,743111599421652992,332.694,-209.996,-1218.5,0.645002,-0.274697,-2.14937,7.1869e-06
70317,180151681692995585,470.397,-245.473,-1221.5,0.125301,-0.181455,-0.278388,8.94642e-06
70318,409829352797110272,460.288,-234.93,-1221.5,0.320382,-0.00138837,-0.73111,4.06655e-06
70319,761108749342474240,343.47,-200.392,-1221.5,0.640708,-0.505339,-2.48141,7.63217e-06
70320,743111599421652992,333.595,-210.382,-1221.5,0.645717,-0.278649,-2.14773,1.12937e-05
70321,0,439.325,-221.975,-1221.5,507792,-573965,-642427,     0
70322,0,372.846,-212.297,-1221.5,-99475.5,47734.5,-993894,     0
70323,450361405862842369,452.041,-239.595,-1221.5,0.281945,0.0400996,0.301316,9.92685e-06
70324,873724853427896320,405.283,-248.833,-1221.5,0.336047,-0.0422263,-0.796504,3.48394e-06
70325,265713889860128769,338.098,-199.993,-1221.5,0.0708243,-0.213108,-0.0837583,     0
70326,707076067893968896,521.49,-260.157,-1215.5,0.505333,-0.0668954,-1.04274,5.24539e-06
70327,571959008118706177, 631.4,-279.514,-1215.5,-0.069632,-0.16254,-0.181713,8.94642e-06
70328,292739267178790912,479.414,-261.424,-1215.5,0.625486,-0.517778,-1.82815,5.66177e-06
70329,27046268073156610,508.898,-273.146,-1215.5,-0.00660724,0.156746,-0.0702699,     0
70330,0,638.515,-281.259,-1215.5,318525,-814391,-485088,     0
70331,562950365738172416,345.19,-127.689,-1215.5,0.314565,-0.229634,-1.2766,4.92966e-06
70332,589972100941348864,336.347,-161.653,-1215.5,0.238575,0.00279879,-0.747587,4.92966e-06
70333,941261667969269760,288.245,-134.145,-1215.5,0.201083,0.00279249,-0.723187,4.43669e-06
70334,873699495940980736,315.523,-115.979,-1215.5,0.367536,-0.237082,-1.58591,3.48394e-06
70335,851186789203836928,237.86,-85.5293,-1215.5,0.241963,-0.0119558,-1.14587,3.48394e-06
70336,914238077340221440,243.003,-87.7884,-1215.5,0.578069,-0.131716,-2.7543,5.97569e-06
70337,225185616365617152,320.875,-156.743,-1215.5,0.8092,-0.278706,-2.88915,1.29204e-05
70338,4524421628821504,362.092,-133.779,-1215.5,0.560141,-0.0899611,-1.76802,6.99923e-06
70339,0,303.083,-122.77,-1215.5,643850,-332626,-689070,     0
70340,144115600392716288,259.706,-98.7234,-1215.5,0.201655,-0.157711,-1.11312,5.75127e-06
70341,103597909714403328,239.047,-88.373,-1215.5,0.236876,-0.166864,-1.37846,4.64308e-06
70342,517925227141791744,237.439,-115.825,-1215.5,0.362455,-0.217139,-1.84059,3.22733e-06
70343,9009535716950016,318.223,-127.31,-1215.5,0.559382,-0.119261,-2.01143,4.55201e-06
70344,932256530315616258,317.471,-143.056,-1215.5,-0.169089,-0.0211154,-0.134324,7.04869e-06
70345,355790142998315008,237.226,-107.124,-1215.5,0.31281,-0.0585196,-1.44958,4.06655e-06
70346,873701832403189760,313.832,-138.92,-1215.5,0.667062,-0.188991,-2.43007,6.03048e-06
70347,864712156615016448,426.042,-200.056,-1224.5,0.217731,0.0507125,-0.538827,3.02482e-06
70348,878208593143275522,486.746,-216.713,-1224.5,0.00659463,0.170777,-0.0624725,     0
70349,45036339871088640,469.141,-166.406,-1224.5,0.307474,-0.258738,-0.961523,3.22733e-06
70350,292745589370650624,376.539,-167.351,-1224.5,0.211049,0.0346607,-0.597984,4.92966e-06
70351,797140157701554176,461.443,-175.654,-1224.5,0.755384,-0.437432,-2.13015,6.44029e-06
70352,391822101113208832,474.188,-219.599,-1224.5,0.0528741,0.144024,-0.20677,1.09089e-05
70353,0,483.851,-195.691,-1224.5,680743,147157,-717589,     0
70354,301748528017833984,437.832,-202.969,-1224.5,0.144859,-0.216607,-0.633902,3.48394e-06
70355,238694010066042880,489.969,-187.194,-1224.5,0.12923,-0.204942,-0.54349,3.73711e-06
70356,864691953088856064,526.187,-183.946,-1218.5,0.704881,-0.417202,-1.78142,6.16951e-06
70357,166641707444625410,595.123,-244.592,-1218.5,0.0586085,-0.194546,-0.360545,5.45443e-06
70358,139616123933949952,536.003,-207.059,-1218.5,-0.0295544,-0.162193,-0.269625,7.55881e-06
70359,180166250205282304,553.829,-196.654,-1218.5,0.796379,-0.455164,-1.85294,8.52522e-06
70360,873702931914817536,630.592,-227.694,-1218.5,0.859256,-0.102916,-1.55675,8.08296e-06
70361,873705337096503296,530.058,-222.152,-1218.5,1.18313,-0.671476,-2.88398,1.22987e-05
70362,571959008118706177,630.238,-282.191,-1218.5,-0.0712436,-0.161761,-0.181656,1.23873e-05
70363,225195030933929984,564.186,-208.551,-1218.5,0.199984,-0.250374,-0.634041,5.09606e-06
70364,639526883846782976,302.413,-103.549,-1218.5,0.39321,-0.0373977,-1.48368,3.48394e-06
70365,873699495940980736,316.218,-116.428,-1218.5,0.36662,-0.236884,-1.58602,3.48394e-06
70366,306252471242588160,261.932,-92.029,-1218.5,0.590501,-0.120135,-2.65455,7.26298e-06
70367,842173886232526848,373.83,-118.275,-1218.5,0.659366,-0.323162,-2.28078,8.58511e-06
70368,851186789203836928,238.494,-85.5602,-1218.5,0.243023,-0.0111877,-1.14558,3.48394e-06
70369,873699083624120320,311.445,-93.1491,-1218.5,0.302545,-0.188387,-1.33054,3.22733e-06
70370,202662258109579264,325.588,-106.137,-1218.5,0.135602,-0.14459,-0.690096,4.92966e-06
70371,364793287854264321,278.311,-75.3362,-1218.5,-0.061832,-0.140404,-0.10733,     0
70372,671041704597389312,250.127,-84.0175,-1218.5,0.199097,-0.143872,-1.13365,6.23538e-06
70373,499899627357601792,376.305,-90.9561,-1218.5,0.216559,-0.162547,-0.848067,6.23538e-06
70374,571963474867912704, 351.3,-89.1079,-1218.5,0.14389,-0.142093,-0.665957,4.43669e-06
70375,774621128772550656,309.06,-95.7174,-1218.5,0.264504,0.012388,-0.983689,8.2161e-06
70376,103597909714403328,239.562,-88.7364,-1218.5,0.236851,-0.166782,-1.37838,3.73711e-06
70377,914238077340221440,243.632,-87.9317,-1218.5,0.577796,-0.131359,-2.75429,4.45806e-06
70378,180146733873889280,292.536,-83.3242,-1218.5,0.505276,-0.0524263,-2.02745,3.76456e-06
70379,274724181474541568,345.132,-83.1605,-1218.5,0.447933,-0.21493,-1.71784,4.10368e-06
70380,67555093922185216,516.386,-162.094,-1221.5,0.0200224,-0.166471,-0.30991,7.04869e-06
70381,364792325731254272,387.885,-92.6167,-1221.5,0.89406,-0.330399,-2.88741,1.07697e-05
70382,950265156372267008,448.154,-104.019,-1221.5,0.112773,-0.159761,-0.482335,5.03236e-06
70383,220685040395223040,405.783,-125.59,-1221.5,0.963479,-0.177402,-2.80335,6.6412e-06
70384,878216289707884544,517.228,-161.939,-1221.5,0.412753,0.0378351,-0.900569,4.06655e-06
70385,220677549972258816,533.021,-126.145,-1221.5,0.530939,-0.28552,-1.32639,4.0894e-06
70386,734093542489587712,431.429,-129.585,-1221.5,0.300502,-0.221124,-0.998905,2.53482e-06
70387,450360787370770432,516.229,-171.447,-1221.5,0.386213,-0.289637,-1.0857,3.48394e-06
70388,418845623022780416,454.877,-135.494,-1221.5,0.374185,0.0345898,-0.952403,3.48394e-06
70389,45036339871088640,468.18,-165.598,-1221.5,0.308089,-0.25892,-0.961367,3.22733e-06
70390,824161411885174785,506.365,-135.488,-1221.5,0.110515,-0.129112,-0.214787,1.23873e-05
70391,0,414.165,-133.502,-1221.5,170422,-305188,-936919,     0
70392,842173886232526848,374.698,-118.702,-1221.5,0.660082,-0.327406,-2.2789,5.59899e-06
70393,639535954817712128,548.165,-144.508,-1215.5,-0.0133746,-0.166195,-0.258185,6.19367e-06
70394,4537615768354816,607.081,-180.98,-1215.5,2.70256,-0.999347,-5.51967,2.45443e-05
70395,220677549972258816,530.629,-124.862,-1215.5,0.531678,-0.284055,-1.33378,4.0894e-06
70396,779127408476299266,633.853,-137.019,-1215.5,0.145874,-0.237205,-0.148919,     0
70397,117104516708433920,346.25,-52.2732,-1215.5,1.26876,-0.0895173,-4.40053,9.09799e-06
70398,274724181474541568,344.349,-82.7866,-1215.5,0.448898,-0.213887,-1.71779,4.10368e-06
70399,90072267425316864,323.365,-59.7968,-1215.5,0.522922,-0.195865,-2.08738,8.3484e-06
70400,225184654292942848,288.307,-56.4169,-1215.5,0.546041,-0.0278424,-2.23914,3.74852e-06
70401,851186583045406720,296.849,-34.1247,-1215.5,0.463953,-0.143713,-1.98128,3.22733e-06
70402,0,318.852,-40.3939,-1215.5,265653,-194776,-944188,     0
70403,22529199411560448,342.682,-47.1861,-1215.5,0.769491,-0.201238,-2.81062,6.05537e-06
70404,202663907377020928,421.589,-81.2339,-1224.5,0.137134,-0.146085,-0.559032,5.09398e-06
70405,40533083841101824,409.053,-44.0684,-1224.5,1.02427,0.00389458,-3.04326,5.59337e-06
70406,274724250194018304,488.64,-88.8717,-1224.5,0.375964,0.0725465,-0.908279,4.43669e-06
70407,22519509965340672,495.547,-73.5149,-1224.5,0.715053,-0.251909,-1.84537,5.32478e-06
70408,225182936306024448,503.446,-100.796,-1224.5,0.806403,-0.310211,-1.82072,7.0934e-06
70409,0,434.338,-94.4387,-1224.5,-27891.7,21111.3,-999388,     0
70410,229691552455196672,412.006,-82.6172,-1224.5,0.161607,0.0898404,-0.492595,4.92966e-06
70411,932250826582261760,409.483,-85.1049,-1224.5,0.294138,0.0590696,-0.833444,3.48394e-06
70412,675540768739295232,617.271,-84.941,-1218.5,0.145683,0.161996,-0.357959,7.04869e-06
70413,4506004809056256,599.947,-100.085,-1218.5,0.229644,0.131559,-0.497357,5.09398e-06
70414,797143112639053824,604.015,-82.2718,-1218.5,0.0773747,0.16951,-0.28098,9.85932e-06
70415,0,674.386,-112.942,-1218.5,506097,-425317,-750314,     0
70416,90072404864270336,542.339,-88.4192,-1218.5,0.424947,-0.226826,-1.06626,4.43669e-06
70417,968283403172446208,664.652,-110.607,-1218.5,0.281745,-0.238128,-0.648774,5.09606e-06
70418,364795555546660864,649.333,-115.607,-1218.5,2.11994,-0.186479,-3.87888,2.53797e-05
70419,4510127977660416,556.014,-79.7163,-1218.5,0.513816,-0.239172,-1.2242,4.19846e-06
70420,891712794938834944,354.569,-0.852362,-1218.5,0.516047,-0.1047,-1.80219,4.23759e-06
70421,306254395387936768,353.284,-3.4874,-1218.5,0.284832,-0.102424,-1.06254,5.45443e-06
70422,824170963892445186,243.796,-15.7876,-1218.5,0.262899,-0.0716624,-0.341521,7.06296e-06
70423,292760845094486016,384.718,-19.4424,-1218.5,0.368847,0.0884858,-1.17321,6.23538e-06
70424,851186583045406720,297.552,-34.3426,-1218.5,0.464141,-0.144534,-1.98109,3.22733e-06
70425,117102317685178368,307.034,-28.5426,-1218.5,0.374299,0.0502342,-1.49056,3.73711e-06
70426,225180531124338688,246.415,-18.975,-1218.5,0.266772,0.0512671,-1.30626,3.48394e-06
70427,495400631951953921,261.985,-29.6739,-1218.5,0.0658784,-0.191375,-0.397991,3.30895e-05
70428,0,503.165,-31.3736,-1221.5,475598,-102601,-873659,     0
70429,693554892387655682,517.494,-48.7917,-1221.5,0.180248,-0.112819,0.195718,3.30895e-05
70430,0,   467,-7.35704,-1221.5,675321,327074,-661033,     0
70431,40533083841101824,408.043,-44.0732,-1221.5,1.02417,0.00454743,-3.04335,5.59337e-06
70432,968278111789518849,452.101,-0.10605,-1221.5,0.244892,0.0554425,0.187213,     0
70433,90075359801769984,664.124,-8.31423,-1215.5,0.917805,-0.204729,-1.7306,8.72836e-06
70434,301741587350683648,549.378,-13.4627,-1215.5,1.88682,-0.203446,-4.17109,1.21238e-05
70435,0,647.221,-47.1913,-1215.5,681257,-544101,-489737,     0
70436,49540214376366080,674.967,-23.6353,-1215.5,0.543401,0.172533,-0.998837,1.10431e-05
70437,707071532408504320,626.105,-50.4466,-1215.5,0.120299,-0.188769,-0.381484,5.03236e-06
70438,693554754931916800,303.867,21.1957,-1215.5,0.562102,-0.0506092,-2.26919,4.5355e-06
70439,337790175578947584,339.153,33.9162,-1215.5,0.301581,-0.0625163,-1.11461,4.43669e-06
70440,707077579722457088,297.077,30.0426,-1215.5,0.176068,0.0982256,-0.807128,4.06655e-06
70441,639515682572075008,318.268,2.72242,-1215.5,0.183958,-0.0918046,-0.775259,3.73711e-06
70442,891712794938834944,353.709,-0.678333,-1215.5,0.516274,-0.10432,-1.80223,4.23759e-06
70443,396319859585056768,334.423,15.0901,-1215.5,0.206214,-0.0861004,-0.799814,3.22733e-06
70444,301758835939344384,270.823,18.5964,-1215.5,0.14821,-0.0606372,-0.687101,5.45443e-06
70445,54051648024084480,368.591,43.5017,-1215.5,0.185914,-0.081549,-0.640103,4.92966e-06
70446,0,336.658,15.0206,-1215.5,118945,113910,-986345,     0
70447,90088760099733504,266.939,23.182,-1215.5,0.807454,-0.00687761,-3.69956,2.59143e-05
70448,468376216672403456,324.796,20.4088,-1215.5,0.369893,-0.0687492,-1.4105,4.06655e-06
70449,657530974434754560,352.231,42.0738,-1215.5,0.392153,-0.0516454,-1.35172,4.64308e-06
70450,0,269.386,15.7709,-1215.5,440862,-47775.8,-896302,     0
70451,657526370229813248,342.045,11.4655,-1215.5,1.26643,0.142756,-4.49576,2.76857e-05
70452,968278111789518849,448.178,-1.02695,-1224.5,0.24435,0.0585908,0.187098,     0
70453,355792891810959362,467.078,35.1175,-1224.5,-0.0319097,0.182781,-0.259703,3.30895e-05
70454,837681006843527168,409.415,17.5552,-1224.5,0.690548,-0.0897448,-2.05694,5.35604e-06
70455,117109052193898496,685.432,57.2371,-1218.5,2.0691,-1.0891,-1.55942,9.92685e-06
70456,0,588.883,17.9223,-1218.5,554450,176873,-813204,     0
70457,680047529479376897,582.389,32.4718,-1218.5,-0.0487565,-0.157071,-0.100064,8.87338e-06
70458,211676123153563648,577.479,43.403,-1218.5,0.194552,-0.152997,-0.481482,3.48394e-06
70459,0,687.057,61.3559,-1218.5,907820,191676,-372993,     0
70460,693557297569353730,672.808,19.257,-1218.5,0.0426758,-0.211862,-0.211757,1.41259e-05
70461,734092649136390144,651.379,30.1578,-1218.5,0.646498,-0.152236,-1.22476,6.49593e-06
70462,680046361248272385,545.521,45.4478,-1218.5,0.0645611,0.170989,-0.396816,9.92685e-06
70463,0,657.406,43.2153,-1218.5,730058,309378,-609344,     0
70464,355793785130582016,610.007,25.2498,-1218.5,0.261985,0.185816,-0.597209,5.03236e-06
70465,364816377548111872,631.107,108.97,-1215.5,0.114069,-0.165522,-0.312717,8.13311e-06
70466,0,599.579,74.8161,-1215.5,-240258,91952.7,-966344,     0
70467,0,602.988,91.7955,-1215.5,902621,-199922,-381192,     0
70468,364811223587356672,614.131,117.63,-1215.5,-0.14964,-0.203519,-0.0674558,7.47422e-06
70469,396318691353952256,565.238,99.1443,-1215.5,0.0304201,-0.158002,-0.0828692,9.85932e-06
70470,306249791182995456,575.36,76.7428,-1215.5,0.0767584,-0.158732,-0.284982,8.2161e-06
